Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
281221,Bluetongue,;Not specified;,40.848711,20.363596,Kukur,Albania,Europe,2020-08-09T00:00:00Z,2020-10-23T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
234534,Bluetongue,;4;,46.122556,6.139489,ARCHAMPS,France,Europe,2017-12-04T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234590,Bluetongue,;4;,46.248777,6.817022,CHATEL,France,Europe,2017-12-22T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234583,Bluetongue,;4;,45.969316,6.04427,BALME DE SILLINGY,France,Europe,2017-12-22T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234540,Bluetongue,;4;,46.369298,6.637168,SAINT PAUL EN CHABLAIS,France,Europe,2017-12-07T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
234591,Bluetongue,;4;,46.393499,6.674881,LUGRIN,France,Europe,2017-12-22T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Goats,",WOAH (former OIE),,,Confirmed
234555,Bluetongue,;4;,46.292944,6.408431,LULLY,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234588,Bluetongue,;4;,46.056182,5.992274,MINZIER,France,Europe,2017-12-22T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234579,Bluetongue,;4;,46.231541,6.425788,BURDIGNIN,France,Europe,2017-12-20T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234596,Bluetongue,;4;,46.050003,5.859209,CHENE EN SEMINE,France,Europe,2018-01-02T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234599,Bluetongue,;4;,46.305883,6.434861,PERRIGNIER,France,Europe,2018-01-02T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234582,Bluetongue,;4;,46.145448,6.533301,MIEUSSY,France,Europe,2017-12-22T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234570,Bluetongue,;4;,46.293159,6.344576,BALLAISON,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234524,Bluetongue,;4;,46.194032,6.329425,LUCINGES,France,Europe,2017-11-24T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234568,Bluetongue,;4;,46.293753,6.552636,VAILLY,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234537,Bluetongue,;4;,46.369298,6.637168,SAINT PAUL EN CHABLAIS,France,Europe,2017-12-05T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234527,Bluetongue,;4;,46.370289,6.588579,LARRINGES,France,Europe,2017-11-29T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234572,Bluetongue,;4;,46.318224,6.61558,FORCLAZ,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
234552,Bluetongue,;4;,46.293159,6.344576,BALLAISON,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234595,Bluetongue,;4;,46.279447,6.510775,LULLIN,France,Europe,2018-01-02T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234539,Bluetongue,;4;,46.312687,6.500756,ORCIER,France,Europe,2017-12-05T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234587,Bluetongue,;4;,45.99702,6.054814,CHOISY,France,Europe,2017-12-22T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234523,Bluetongue,;4;,46.194226,6.438896,BOGEVE,France,Europe,2017-11-24T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234566,Bluetongue,;4;,46.269429,6.394121,BRENTHONNE,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234533,Bluetongue,;4;,46.228015,6.660953,SAINT JEAN D'AULPS,France,Europe,2017-12-30T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
234559,Bluetongue,;4;,46.346339,6.341511,EXCENEVEX,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234545,Bluetongue,;4;,45.947178,6.607109,SALLANCHES,France,Europe,2017-12-11T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234528,Bluetongue,;4;,46.218413,6.384705,BOEGE,France,Europe,2017-11-29T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389354,Bluetongue,;3;,46.143707,6.2496,141851 REGINIER-ESERY,France,Europe,2024-09-30T00:00:00Z,2024-10-28T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234580,Bluetongue,;4;,46.230723,6.325494,SAINT CERGUES,France,Europe,2017-12-20T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234531,Bluetongue,;4;,46.272631,6.640193,BIOT,France,Europe,2017-11-30T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234554,Bluetongue,;4;,46.323334,6.324812,MASSONGY,France,Europe,2017-12-19T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234536,Bluetongue,;4;,46.305883,6.434861,PERRIGNIER,France,Europe,2017-12-05T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
234535,Bluetongue,;4;,46.211973,6.450358,VILLARD,France,Europe,2017-12-04T00:00:00Z,2018-01-09T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227247,Bluetongue,;8;,45.750871,5.11453,JANNEYRIAS,France,Europe,2017-04-21T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224713,Bluetongue,;8;,45.409695,5.792811,ST-CHRISTOPHE-SUR-GUIERS,France,Europe,2017-01-24T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224750,Bluetongue,;8;,45.191745,5.293181,CHEVRIERES,France,Europe,2017-02-21T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222765,Bluetongue,;8;,45.467693,5.604037,ST-SULPICE-DES-RIVOIRES,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
390340,Bluetongue,;3;,45.281867,5.223513,142707 VIRIVILLE,France,Europe,2024-10-13T00:00:00Z,2024-11-12T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231586,Bluetongue,;8;,45.345861,5.348506,ST-ETIENNE-DE-ST-GEOIRS,France,Europe,2017-10-25T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225499,Bluetongue,;8;,45.482012,5.552664,PALADRU,France,Europe,2017-01-19T00:00:00Z,2017-03-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224867,Bluetongue,;8;,45.409695,5.792811,ST CHRISTOPHE SUR GUIERS,France,Europe,2017-03-02T00:00:00Z,2017-03-03T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225527,Bluetongue,;8;,45.564106,5.031128,OYTIER-ST-OBLAS,France,Europe,2017-03-15T00:00:00Z,2017-03-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225823,Bluetongue,;8;,45.43738,5.598687,MASSIEU,France,Europe,2017-03-22T00:00:00Z,2017-03-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222281,Bluetongue,;8;,45.883457,3.92897,LURE,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
226534,Bluetongue,;8;,45.319789,4.36205,JONZIEUX,France,Europe,2017-03-30T00:00:00Z,2017-04-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224749,Bluetongue,;8;,45.925991,4.315064,MACHEZAL,France,Europe,2017-02-21T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225137,Bluetongue,;8;,45.672432,4.060671,CHALAIN-D'UZORE,France,Europe,2017-03-02T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222788,Bluetongue,;8;,45.542048,4.181676,SURY-LE-COMTAL,France,Europe,2017-01-11T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222283,Bluetongue,;8;,45.660523,4.35453,MARINGES,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
226549,Bluetongue,;8;,45.588528,4.148915,PRECIEUX,France,Europe,2017-04-06T00:00:00Z,2017-04-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222282,Bluetongue,;8;,45.646666,4.264853,ST ANDRE LE PUY,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225517,Bluetongue,;8;,45.968366,4.241022,LAY,France,Europe,2017-03-07T00:00:00Z,2017-03-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222291,Bluetongue,;8;,45.707028,3.93088,SAINT-GEORGES-EN-COUZAN,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224710,Bluetongue,;8;,45.512521,4.11905,ST ROMAIN-LE-PUY,France,Europe,2017-01-20T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227203,Bluetongue,;8;,45.616265,3.920639,ROCHE EN FOREZ,France,Europe,2017-03-13T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227200,Bluetongue,;8;,45.470175,4.50208,SAINT CHAMOND,France,Europe,2017-03-07T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224719,Bluetongue,;8;,45.674882,4.090371,STPAUL-D'UZORE,France,Europe,2017-02-15T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
226667,Bluetongue,;8;,45.942966,4.059315,CORDELLE,France,Europe,2017-03-23T00:00:00Z,2017-04-20T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222789,Bluetongue,;8;,45.742941,3.926461,PALOGNEUX,France,Europe,2017-01-11T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227824,Bluetongue,;8;,45.687338,4.346171,VIRIGNEUX,France,Europe,2017-04-20T00:00:00Z,2017-05-18T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222289,Bluetongue,;8;,46.040264,4.144866,PERREUX,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225513,Bluetongue,;8;,45.818654,3.990426,NOLLIEUX,France,Europe,2017-02-22T00:00:00Z,2017-03-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224707,Bluetongue,;8;,45.573559,4.44165,GRAMMOND,France,Europe,2017-01-12T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225498,Bluetongue,;8;,45.592643,4.36266,MONTROND LES BAINS,France,Europe,2017-01-13T00:00:00Z,2017-03-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225128,Bluetongue,;8;,45.771867,3.974327,SAINT SIXTE,France,Europe,2017-03-01T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222288,Bluetongue,;8;,46.099285,4.288263,SEVELINGES,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222287,Bluetongue,;8;,45.836374,4.231552,NERONDE,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231583,Bluetongue,;8;,45.943057,4.27209,FOURNEAUX,France,Europe,2017-10-25T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227215,Bluetongue,;8;,45.489562,4.167986,SAINT MARCELLIN EN FOREZ,France,Europe,2017-03-15T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231526,Bluetongue,;8;,46.040264,4.144866,PERREUX,France,Europe,2017-10-18T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225151,Bluetongue,;8;,45.430795,4.017151,ESTIVAREILLES,France,Europe,2017-03-08T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225142,Bluetongue,;8;,45.489562,4.167986,ST MARCELLIN EN FOREZ,France,Europe,2017-03-02T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225154,Bluetongue,;8;,46.081812,3.995774,ST-ROMAIN-LA-MOTTE,France,Europe,2017-03-09T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222763,Bluetongue,;8;,45.885493,3.817746,ST-ROMAIN-D'URFE,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225526,Bluetongue,;8;,45.915725,3.92451,CREMEAUX,France,Europe,2017-03-15T00:00:00Z,2017-03-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225129,Bluetongue,;8;,45.831768,4.076568,POMMIERS,France,Europe,2017-03-01T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231525,Bluetongue,;8;,46.032681,4.225665,MONTAGNY,France,Europe,2017-10-18T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227214,Bluetongue,;8;,45.36869,4.059704,SAINT HILAIRE CUSSON LA VALMITTE,France,Europe,2017-03-15T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
226547,Bluetongue,;8;,45.459587,3.985246,SAINT BONNET LE COURREAU,France,Europe,2017-04-06T00:00:00Z,2017-04-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222764,Bluetongue,;8;,45.594324,3.946414,LERIGNEUX,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224752,Bluetongue,;8;,45.672432,4.060671,PRALONG,France,Europe,2017-02-22T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222290,Bluetongue,;8;,45.891215,3.894502,JURE,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224737,Bluetongue,;8;,46.182441,3.937942,VIVANS,France,Europe,2017-02-16T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224736,Bluetongue,;8;,45.469958,4.578628,ST PAUL EN JAREZ,France,Europe,2017-02-16T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
389353,Bluetongue,;3;,46.156359,4.334419,141853 BELMONT-DE-LA-LOIRE,France,Europe,2024-09-30T00:00:00Z,2024-10-28T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224730,Bluetongue,;8;,45.727137,4.151508,ST-POLGUES,France,Europe,2017-02-16T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222779,Bluetongue,;8;,45.592534,3.99766,BARD,France,Europe,2017-01-09T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225138,Bluetongue,;8;,46.129903,3.828036,ST-BONNET-DES-QUARTS,France,Europe,2017-03-02T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224863,Bluetongue,;8;,45.489562,4.167986,ST-MARCELLIN-EN-FOREZ,France,Europe,2017-02-24T00:00:00Z,2017-03-03T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222286,Bluetongue,;8;,45.913352,4.282703,CHIRASSIMONT,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222268,Bluetongue,;8;,45.446192,4.259816,ST VICTOR SUR LOIRE,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
228368,Bluetongue,;8;,45.925991,4.315064,MACHEZAL,France,Europe,2017-05-31T00:00:00Z,2017-06-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227836,Bluetongue,;8;,45.655591,3.926448,ST-BONNET-LE-COURREAU,France,Europe,2017-05-17T00:00:00Z,2017-05-18T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225134,Bluetongue,;8;,45.793057,3.864144,ST-DIDIER-SUR-ROCHEFORT,France,Europe,2017-03-01T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222284,Bluetongue,;8;,45.616265,3.920639,ROCHE,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231559,Bluetongue,;8;,45.7956,4.03377,BUSSY ALBIEUX,France,Europe,2017-10-25T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225523,Bluetongue,;8;,45.489562,4.167986,ST-MARCELLIN-EN-FOREZ,France,Europe,2017-03-14T00:00:00Z,2017-03-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231547,Bluetongue,;8;,45.839204,4.652399,FLEURIEUX SUR L?ARBRESLE,France,Europe,2017-10-20T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225675,Bluetongue,;8;,46.073875,4.386648,ST VINCENT DE REINS,France,Europe,2017-03-10T00:00:00Z,2017-03-23T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
222275,Bluetongue,;8;,46.115319,4.373117,COURS,France,Europe,2017-01-03T00:00:00Z,2017-01-16T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227236,Bluetongue,;8;,46.192322,4.451544,PROPIERES,France,Europe,2017-03-31T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225130,Bluetongue,;8;,45.832502,4.50357,ANCY,France,Europe,2017-03-01T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225160,Bluetongue,;8;,46.015599,4.510078,CHAMBOST ALLIERES,France,Europe,2017-03-09T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231551,Bluetongue,;8;,46.049066,4.323491,THIZY LES BOURGS,France,Europe,2017-10-20T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231508,Bluetongue,;8;,46.076757,4.41932,SAINT BONNET LE TRONCY,France,Europe,2017-10-13T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231121,Bluetongue,;8;,45.88248,4.60915,SAINTT NIZIER D AZERGUES,France,Europe,2017-09-22T00:00:00Z,2017-09-28T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224746,Bluetongue,;8;,46.083602,4.462076,SAINT NIZIER D’AZERGUES,France,Europe,2017-02-17T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225135,Bluetongue,;8;,45.646438,4.446117,POMEYS,France,Europe,2017-03-01T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
226536,Bluetongue,;8;,45.964355,4.329152,AMPLEPUIS,France,Europe,2017-04-05T00:00:00Z,2017-04-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224743,Bluetongue,;8;,45.905503,4.488076,DAREIZE,France,Europe,2017-02-16T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231515,Bluetongue,;8;,45.800311,4.463584,MONTROTTIER,France,Europe,2017-10-17T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224742,Bluetongue,;8;,45.921696,4.630959,FRONTENAS,France,Europe,2017-02-16T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
226553,Bluetongue,;8;,46.169534,4.491072,CHENELETTE,France,Europe,2017-04-07T00:00:00Z,2017-04-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225685,Bluetongue,;8;,46.243333,4.665643,JULLIE,France,Europe,2017-03-17T00:00:00Z,2017-03-23T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225136,Bluetongue,;8;,45.964355,4.329152,AMPLEPUIS,France,Europe,2017-03-01T00:00:00Z,2017-03-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
225815,Bluetongue,;8;,45.812521,4.670342,LENTILLY,France,Europe,2017-03-09T00:00:00Z,2017-03-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
228370,Bluetongue,;8;,45.964355,4.329152,AMPLEPLUIS,France,Europe,2017-05-31T00:00:00Z,2017-06-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227235,Bluetongue,;8;,46.225198,4.582003,OUROUX,France,Europe,2017-03-31T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224739,Bluetongue,;8;,45.921904,4.520071,SAINT VERAND,France,Europe,2017-02-16T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231590,Bluetongue,;8;,46.1003,4.3214,Cours,France,Europe,2017-10-20T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
226538,Bluetongue,;8;,46.076757,4.41932,ST BONNET LE TRONCY,France,Europe,2017-04-05T00:00:00Z,2017-04-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227231,Bluetongue,;8;,46.254731,4.533482,ST CHRISTOPHE,France,Europe,2017-03-30T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231584,Bluetongue,;8;,46.073875,4.386648,THIZY LES BOURGS,France,Europe,2017-10-25T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231582,Bluetongue,;8;,46.073875,4.386648,THIZY LES BOURGS,France,Europe,2017-10-25T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
227213,Bluetongue,;8;,45.682033,4.400383,MEYS,France,Europe,2017-03-15T00:00:00Z,2017-04-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231122,Bluetongue,;8;,45.88248,4.60915,VAUGNERAY,France,Europe,2017-09-22T00:00:00Z,2017-09-28T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
224705,Bluetongue,;8;,45.647946,6.273178,CLERY,France,Europe,2017-01-10T00:00:00Z,2017-02-27T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
231546,Bluetongue,;8;,45.461727,5.885416,ENTREMONT LE VIEUX,France,Europe,2017-10-20T00:00:00Z,2017-11-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
245422,Bluetongue,;8;,48,8.05,St. Märgen,Germany,Europe,2019-01-14T00:00:00Z,2019-01-17T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
246073,Bluetongue,;8;,47.81,8.06,Menzenschwand,Germany,Europe,2019-01-24T00:00:00Z,2019-01-25T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
246071,Bluetongue,;8;,47.97,8.13,Breitnau,Germany,Europe,2019-01-21T00:00:00Z,2019-01-25T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
245504,Bluetongue,;8;,47.78,8.34,Bonndorf im Schwarzwald,Germany,Europe,2019-01-14T00:00:00Z,2019-01-18T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
250638,Bluetongue,;8;,48.04,7.97,Glottertal,Germany,Europe,2019-03-18T00:00:00Z,2019-04-05T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
245177,Bluetongue,;8;,48.01,7.99,Stegen,Germany,Europe,2018-12-31T00:00:00Z,2019-01-10T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
246070,Bluetongue,;8;,47.85,7.86,Münstertal/ Schwarzwald,Germany,Europe,2019-01-21T00:00:00Z,2019-01-25T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
250640,Bluetongue,;8;,48.27,8.22,Wolfach,Germany,Europe,2019-03-26T00:00:00Z,2019-04-05T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
245507,Bluetongue,;8;,48.14,7.97,Gutach im Breisgau,Germany,Europe,2019-01-16T00:00:00Z,2019-01-18T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
